접수년도,자치구코드,자치구명,법정동코드,법정동명,지번구분코드,지번구분,본번,부번,층,계약일,전월세구분,임대면적,보증금(만원),임대료(만원),건물명,건축년도,건물용도,계약기간,신규계약구분,갱신청구권사용,종전보증금,종전임대료
2025,11290.0,성북구,11700.0,동선동2가,1.0,대지,265.0,0.0,4.0,20250621,월세,35.39,10000,30,드림빌2,2003.0,연립다세대,25.07~27.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,364.0,3.0,4.0,20250621,월세,45.23,25000,100,드플랏장안,2024.0,오피스텔,25.07~27.07,신규,,,
2025,11290.0,성북구,13800.0,장위동,1.0,대지,50.0,39.0,8.0,20250621,월세,29.26,3000,125,라테라스,2024.0,오피스텔,25.07~27.07,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,647.0,65.0,4.0,20250621,월세,15.96,500,45,마이바움전농,2013.0,연립다세대,25.07~26.07,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,498.0,5.0,13.0,20250621,월세,20.22,500,55,메트로팰리스,2005.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,325.0,20.0,9.0,20250621,월세,22.14,1000,55,민족통일 대통령 리빙텔,2004.0,오피스텔,25.07~26.07,갱신,,1000.0,53.0
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,286.0,26.0,2.0,20250621,월세,13.8,1000,47,서문빌딩,2012.0,연립다세대,25.08~26.08,갱신,○,1000.0,45.0
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,286.0,26.0,3.0,20250621,월세,14.82,1000,56,서문빌딩,2012.0,연립다세대,25.07~26.02,갱신,○,1000.0,55.0
2025,11290.0,성북구,13800.0,장위동,1.0,대지,230.0,121.0,3.0,20250621,월세,35.96,3000,70,세영그린빌,2019.0,연립다세대,25.07~27.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,373.0,4.0,4.0,20250621,월세,28.21,1000,100,센트럴장안오피스텔,2022.0,오피스텔,25.08~26.08,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,255.0,190.0,6.0,20250621,월세,17.39,1000,70,수아주캠퍼스빌,2019.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,72.0,8.0,4.0,20250621,월세,22.57,21000,10,스테이 하이 오피스텔,2020.0,오피스텔,25.07~27.07,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,236.0,4.0,2.0,20250621,월세,27.63,4000,50,신설동역대우아이빌,2004.0,오피스텔,25.07~27.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,341.0,26.0,2.0,20250621,월세,63.33,2000,75,신준용(341-26),1982.0,연립다세대,25.08~27.07,신규,,,
2025,11290.0,성북구,11900.0,동선동4가,1.0,대지,148.0,0.0,3.0,20250621,월세,33.34,1000,65,영팰리스,2014.0,오피스텔,25.08~27.08,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,377.0,0.0,11.0,20250621,월세,17.45,1000,85,이문휘경 지웰에스테이트,2021.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,255.0,58.0,9.0,20250621,월세,20.46,1000,84,창보리버리치,2019.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,1149.0,4.0,3.0,20250621,월세,13.2,500,44,청양,2001.0,연립다세대,25.07~26.07,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,100.0,26.0,11.0,20250621,월세,17.96,1000,84,포레스트힐시티,2018.0,오피스텔,25.06~26.06,갱신,,1000.0,80.0
2025,11290.0,성북구,12100.0,안암동1가,1.0,대지,35.0,0.0,5.0,20250621,월세,14.99,1000,60,해마루,2014.0,연립다세대,25.08~27.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,373.0,3.0,20.0,20250621,월세,21.03,500,70,현대썬앤빌601,2015.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,255.0,22.0,8.0,20250621,월세,14.493,500,52,다성이즈빌,2013.0,연립다세대,25.06~27.06,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,100.0,1.0,7.0,20250621,월세,14.47,1000,55,다스하우스,2018.0,오피스텔,25.07~26.07,신규,,,
2025,11290.0,성북구,13900.0,석관동,1.0,대지,332.0,406.0,2.0,20250621,월세,42.69,2000,50,단독형(332-406),1998.0,연립다세대,25.07~27.07,신규,,,
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,199.0,0.0,3.0,20250621,월세,20.39,1000,64,더리빙플러스,2011.0,연립다세대,25.08~26.08,신규,,,
2025,11290.0,성북구,10200.0,성북동1가,1.0,대지,106.0,30.0,1.0,20250621,월세,65.61,3000,88,도현빌라(C),2002.0,연립다세대,25.05~27.05,갱신,○,3000.0,83.0
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,97.0,8.0,14.0,20250621,월세,28.31,1000,66,동광동대문베르빌,2004.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,97.0,8.0,6.0,20250621,월세,28.31,1000,75,동광동대문베르빌,2004.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,104.0,3.0,10.0,20250621,월세,23.47,2000,114,동대문 푸르지오시티,,오피스텔,25.08~26.08,신규,,,
2025,11290.0,성북구,11800.0,동선동3가,1.0,대지,43.0,0.0,3.0,20250621,월세,13.87,2000,65,두나빌딩,2008.0,연립다세대,25.06~27.06,신규,,,
2025,11290.0,성북구,11700.0,동선동2가,1.0,대지,265.0,0.0,4.0,20250621,월세,35.39,10000,30,드림빌2,2003.0,연립다세대,25.07~27.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,364.0,3.0,4.0,20250621,월세,45.23,25000,100,드플랏장안,2024.0,오피스텔,25.07~27.07,신규,,,
2025,11290.0,성북구,13800.0,장위동,1.0,대지,50.0,39.0,8.0,20250621,월세,29.26,3000,125,라테라스,2024.0,오피스텔,25.07~27.07,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,647.0,65.0,4.0,20250621,월세,15.96,500,45,마이바움전농,2013.0,연립다세대,25.07~26.07,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,498.0,5.0,13.0,20250621,월세,20.22,500,55,메트로팰리스,2005.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,325.0,20.0,9.0,20250621,월세,22.14,1000,55,민족통일 대통령 리빙텔,2004.0,오피스텔,25.07~26.07,갱신,,1000.0,53.0
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,286.0,26.0,2.0,20250621,월세,13.8,1000,47,서문빌딩,2012.0,연립다세대,25.08~26.08,갱신,○,1000.0,45.0
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,286.0,26.0,3.0,20250621,월세,14.82,1000,56,서문빌딩,2012.0,연립다세대,25.07~26.02,갱신,○,1000.0,55.0
2025,11290.0,성북구,13800.0,장위동,1.0,대지,230.0,121.0,3.0,20250621,월세,35.96,3000,70,세영그린빌,2019.0,연립다세대,25.07~27.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,373.0,4.0,4.0,20250621,월세,28.21,1000,100,센트럴장안오피스텔,2022.0,오피스텔,25.08~26.08,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,255.0,190.0,6.0,20250621,월세,17.39,1000,70,수아주캠퍼스빌,2019.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,72.0,8.0,4.0,20250621,월세,22.57,21000,10,스테이 하이 오피스텔,2020.0,오피스텔,25.07~27.07,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,236.0,4.0,2.0,20250621,월세,27.63,4000,50,신설동역대우아이빌,2004.0,오피스텔,25.07~27.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,341.0,26.0,2.0,20250621,월세,63.33,2000,75,신준용(341-26),1982.0,연립다세대,25.08~27.07,신규,,,
2025,11290.0,성북구,11900.0,동선동4가,1.0,대지,148.0,0.0,3.0,20250621,월세,33.34,1000,65,영팰리스,2014.0,오피스텔,25.08~27.08,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,377.0,0.0,11.0,20250621,월세,17.45,1000,85,이문휘경 지웰에스테이트,2021.0,오피스텔,25.06~26.06,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,1056.0,0.0,3.0,20250621,월세,15.849,1066,55,이안테라디움성북,2023.0,연립다세대,25.08~26.08,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,255.0,58.0,9.0,20250621,월세,20.46,1000,84,창보리버리치,2019.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,1149.0,4.0,3.0,20250621,월세,13.2,500,44,청양,2001.0,연립다세대,25.07~26.07,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,100.0,26.0,11.0,20250621,월세,17.96,1000,84,포레스트힐시티,2018.0,오피스텔,25.06~26.06,갱신,,1000.0,80.0
2025,11290.0,성북구,12100.0,안암동1가,1.0,대지,35.0,0.0,5.0,20250621,월세,14.99,1000,60,해마루,2014.0,연립다세대,25.08~27.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,373.0,3.0,20.0,20250621,월세,21.03,500,70,현대썬앤빌601,2015.0,오피스텔,25.06~26.06,신규,,,
2025,11290.0,성북구,12200.0,안암동2가,1.0,대지,119.0,9.0,6.0,20250620,월세,25.2,1000,50,(119-9),2002.0,오피스텔,25.07~27.07,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,126.0,69.0,4.0,20250620,월세,55.81,6000,35,(126-69),2008.0,연립다세대,25.08~27.08,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,716.0,3.0,2.0,20250620,월세,50.56,4000,155,716-3,2023.0,연립다세대,25.08~27.08,신규,,,
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,137.0,97.0,4.0,20250620,월세,20.32,1000,90,KEBY타워,2017.0,연립다세대,25.08~26.08,갱신,,1000.0,90.0
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,137.0,97.0,3.0,20250620,월세,22.69,1000,90,KEBY타워,2017.0,연립다세대,25.08~27.08,신규,,,
2025,11290.0,성북구,12200.0,안암동2가,1.0,대지,119.0,9.0,6.0,20250620,월세,25.2,1000,50,(119-9),2002.0,오피스텔,25.07~27.07,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,227.0,21.0,5.0,20250620,월세,31.61,11000,15,대림파크빌,2014.0,연립다세대,25.07~27.07,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,126.0,69.0,4.0,20250620,월세,55.81,6000,35,(126-69),2008.0,연립다세대,25.08~27.08,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,394.0,2.0,6.0,20250620,월세,42.66,41000,20,더하이엔드,2021.0,연립다세대,,,,,
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,1214.0,0.0,5.0,20250620,월세,22.03,18900,10,동광팰리스(1214),2016.0,연립다세대,25.07~27.07,갱신,○,18000.0,10.0
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,100.0,1.0,8.0,20250620,월세,28.9,1000,70,랜드마크타워1,2004.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,341.0,19.0,4.0,20250620,월세,29.68,4068,5,리움펠리체(341-19),2018.0,연립다세대,25.06~27.06,갱신,,3999.0,4.0
2025,11290.0,성북구,11900.0,동선동4가,1.0,대지,295.0,4.0,15.0,20250620,월세,21.05,3000,62,벨라미아 오피스텔,2011.0,오피스텔,25.07~26.08,신규,,,
2025,11290.0,성북구,13800.0,장위동,1.0,대지,8.0,2.0,5.0,20250620,월세,18.03,1000,70,석계역 한일노벨리아시티,2019.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,236.0,4.0,9.0,20250620,월세,27.63,1000,60,신설동역대우아이빌,2004.0,오피스텔,25.07~27.07,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,508.0,49.0,1.0,20250620,월세,59.52,13800,20,에어빌,2002.0,연립다세대,25.07~27.07,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,226.0,86.0,2.0,20250620,월세,40.58,2000,50,우진타운,2002.0,연립다세대,25.07~27.06,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,349.0,27.0,3.0,20250620,월세,49.54,200,45,자인빌리지(B동),2018.0,연립다세대,25.06~27.09,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,374.0,1.0,20.0,20250620,월세,44.46,1000,85,장안현대벤처빌,2004.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,597.0,11.0,4.0,20250620,월세,19.99,1000,70,전농동복합시설(청량리역DUO196),2015.0,오피스텔,25.08~26.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,399.0,17.0,2.0,20250620,월세,29.19,2000,94,주현주택(399-17),2018.0,연립다세대,25.07~27.07,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,497.0,23.0,15.0,20250620,월세,20.62,2000,60,청계 푸르지오시티,2015.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,27.0,9.0,20250620,월세,29.99,2000,110,청량리 창보리버리치 1차,2020.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,47.0,38.0,20250620,월세,21.9,1000,109,청량리역 롯데캐슬 Sky-L65,2023.0,오피스텔,25.08~26.08,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,164.0,31.0,3.0,20250620,월세,39.0,3000,110,한강뉴스타,2022.0,오피스텔,25.06~26.06,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,164.0,31.0,3.0,20250620,월세,39.0,3500,110,한강뉴스타,2022.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,322.0,2.0,5.0,20250620,월세,16.69,500,79,회기역 더이스트팰리스,2020.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,336.0,7.0,10.0,20250620,월세,16.79,1000,95,회기역 에스메이트 오피스텔,2022.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,842.0,1.0,4.0,20250620,월세,18.68,500,60,후암주택,2017.0,연립다세대,25.08~27.08,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,716.0,3.0,2.0,20250620,월세,50.56,4000,155,716-3,2023.0,연립다세대,25.08~27.08,신규,,,
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,137.0,97.0,4.0,20250620,월세,20.32,1000,90,KEBY타워,2017.0,연립다세대,25.08~26.08,갱신,,1000.0,90.0
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,137.0,97.0,3.0,20250620,월세,22.69,1000,90,KEBY타워,2017.0,연립다세대,25.08~27.08,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,227.0,21.0,5.0,20250620,월세,31.61,11000,15,대림파크빌,2014.0,연립다세대,25.07~27.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,394.0,2.0,6.0,20250620,월세,42.66,41000,20,더하이엔드,2021.0,연립다세대,,,,,
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,1214.0,0.0,5.0,20250620,월세,22.03,18900,10,동광팰리스(1214),2016.0,연립다세대,25.07~27.07,갱신,○,18000.0,10.0
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,100.0,1.0,8.0,20250620,월세,28.9,1000,70,랜드마크타워1,2004.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,341.0,19.0,4.0,20250620,월세,29.68,4068,5,리움펠리체(341-19),2018.0,연립다세대,25.06~27.06,갱신,,3999.0,4.0
2025,11290.0,성북구,11900.0,동선동4가,1.0,대지,295.0,4.0,15.0,20250620,월세,21.05,3000,62,벨라미아 오피스텔,2011.0,오피스텔,25.07~26.08,신규,,,
2025,11290.0,성북구,13800.0,장위동,1.0,대지,8.0,2.0,5.0,20250620,월세,18.03,1000,70,석계역 한일노벨리아시티,2019.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,236.0,4.0,9.0,20250620,월세,27.63,1000,60,신설동역대우아이빌,2004.0,오피스텔,25.07~27.07,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,508.0,49.0,1.0,20250620,월세,59.52,13800,20,에어빌,2002.0,연립다세대,25.07~27.07,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,226.0,86.0,2.0,20250620,월세,40.58,2000,50,우진타운,2002.0,연립다세대,25.07~27.06,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,349.0,27.0,3.0,20250620,월세,49.54,200,45,자인빌리지(B동),2018.0,연립다세대,25.06~27.09,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,374.0,1.0,20.0,20250620,월세,44.46,1000,85,장안현대벤처빌,2004.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,597.0,11.0,4.0,20250620,월세,19.99,1000,70,전농동복합시설(청량리역DUO196),2015.0,오피스텔,25.08~26.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,399.0,17.0,2.0,20250620,월세,29.19,2000,94,주현주택(399-17),2018.0,연립다세대,25.07~27.07,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,497.0,23.0,15.0,20250620,월세,20.62,2000,60,청계 푸르지오시티,2015.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,27.0,9.0,20250620,월세,29.99,2000,110,청량리 창보리버리치 1차,2020.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,47.0,38.0,20250620,월세,21.9,1000,109,청량리역 롯데캐슬 Sky-L65,2023.0,오피스텔,25.08~26.08,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,164.0,31.0,3.0,20250620,월세,39.0,3500,110,한강뉴스타,2022.0,오피스텔,25.06~26.06,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,164.0,31.0,3.0,20250620,월세,39.0,3000,110,한강뉴스타,2022.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,322.0,2.0,5.0,20250620,월세,16.69,500,79,회기역 더이스트팰리스,2020.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,336.0,7.0,10.0,20250620,월세,16.79,1000,95,회기역 에스메이트 오피스텔,2022.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,842.0,1.0,4.0,20250620,월세,18.68,500,60,후암주택,2017.0,연립다세대,25.08~27.08,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,346.0,37.0,4.0,20250619,월세,14.18,1000,50,(346-37),2013.0,연립다세대,25.06~26.06,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,346.0,37.0,4.0,20250619,월세,14.18,1000,50,(346-37),2013.0,연립다세대,25.06~26.06,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,881.0,17.0,2.0,20250619,월세,69.19,7500,50,동인주택,1981.0,연립다세대,25.07~27.07,신규,,,
2025,11290.0,성북구,10100.0,성북동,1.0,대지,2.0,62.0,3.0,20250619,월세,43.74,8000,70,라포레B동,2019.0,연립다세대,25.07~27.07,신규,,,
2025,11290.0,성북구,11500.0,삼선동5가,1.0,대지,247.0,0.0,4.0,20250619,월세,22.35,2000,55,문화,2003.0,연립다세대,25.07~27.06,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,333.0,2.0,2.0,20250619,월세,25.23,3000,80,민족통일빌,2019.0,연립다세대,25.07~26.07,신규,,,
2025,11290.0,성북구,11900.0,동선동4가,1.0,대지,295.0,4.0,3.0,20250619,월세,21.13,1000,68,벨라미아 오피스텔,2011.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,365.0,4.0,2.0,20250619,월세,34.67,1000,75,서희스타힐스,2013.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,365.0,4.0,4.0,20250619,월세,51.05,1500,105,서희스타힐스,2013.0,오피스텔,25.07~27.07,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,236.0,4.0,14.0,20250619,월세,30.29,1000,65,신설동역대우아이빌,2004.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,345.0,9.0,3.0,20250619,월세,26.72,1000,125,오르트 장안 센트럴,2024.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,364.0,6.0,7.0,20250619,월세,46.61,3000,175,위산일리온시티,2022.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,371.0,1.0,5.0,20250619,월세,37.17,1000,70,장안삼성쉐르빌,2002.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,374.0,1.0,9.0,20250619,월세,35.98,500,71,장안현대벤처빌,2004.0,오피스텔,25.07~26.06,신규,,,
2025,11290.0,성북구,10200.0,성북동1가,1.0,대지,113.0,2.0,2.0,20250619,월세,48.5,3000,54,정승빌리지,2002.0,연립다세대,25.06~26.06,갱신,,3000.0,51.0
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,893.0,2.0,5.0,20250619,월세,39.58,1462,19,제기빌라(893-2),2016.0,연립다세대,25.06~27.06,갱신,,1393.0,18.0
2025,11290.0,성북구,13600.0,하월곡동,1.0,대지,15.0,1.0,6.0,20250619,월세,97.77,30000,100,지오하우스,2021.0,연립다세대,25.07~27.07,신규,,,
2025,11290.0,성북구,13800.0,장위동,1.0,대지,75.0,593.0,1.0,20250619,월세,61.66,10000,20,찬이빌라,2001.0,연립다세대,25.07~27.07,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,497.0,23.0,21.0,20250619,월세,23.85,1000,66,청계 푸르지오시티,2015.0,오피스텔,25.06~26.06,갱신,○,1000.0,63.0
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,497.0,23.0,18.0,20250619,월세,23.85,1000,68,청계 푸르지오시티,2015.0,오피스텔,25.08~26.08,갱신,○,1000.0,65.0
2025,11290.0,성북구,13600.0,하월곡동,1.0,대지,81.0,377.0,3.0,20250619,월세,46.59,2000,60,청야빌라,2007.0,연립다세대,25.06~27.06,신규,,,
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,1149.0,4.0,5.0,20250619,월세,9.64,500,39,청양,2001.0,연립다세대,25.06~26.06,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,6.0,0.0,6.0,20250619,월세,34.67,10000,150,캐슬루체,2023.0,연립다세대,25.07~27.06,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,365.0,9.0,19.0,20250619,월세,14.358,1000,95,케이타워,2020.0,연립다세대,25.07~26.07,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,266.0,6.0,11.0,20250619,월세,16.29,1000,89,프리미어 M 회기,2019.0,오피스텔,25.06~26.02,신규,,,
2025,11230.0,동대문구,10800.0,회기동,1.0,대지,109.0,99.0,2.0,20250619,월세,30.78,3000,48,한스빌라A동,1996.0,연립다세대,25.06~26.08,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,336.0,7.0,8.0,20250619,월세,18.34,1000,100,회기역 에스메이트 오피스텔,2022.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,18.0,20250619,월세,21.2,5000,80,힐스테이트 청량리역,2023.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,15.0,20250619,월세,21.2,500,135,힐스테이트 청량리역,2023.0,오피스텔,25.08~26.02,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,5.0,20250619,월세,21.2,1000,100,힐스테이트 청량리역,2023.0,오피스텔,25.06~26.06,신규,,,
2025,11290.0,성북구,10300.0,돈암동,1.0,대지,2.0,79.0,5.0,20250619,월세,27.26,14000,50,동방플러스(21차),2015.0,연립다세대,25.08~27.08,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,881.0,17.0,2.0,20250619,월세,69.19,7500,50,동인주택,1981.0,연립다세대,25.07~27.07,신규,,,
2025,11290.0,성북구,10100.0,성북동,1.0,대지,2.0,62.0,3.0,20250619,월세,43.74,8000,70,라포레B동,2019.0,연립다세대,25.07~27.07,신규,,,
2025,11290.0,성북구,11500.0,삼선동5가,1.0,대지,247.0,0.0,4.0,20250619,월세,22.35,2000,55,문화,2003.0,연립다세대,25.07~27.06,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,333.0,2.0,2.0,20250619,월세,25.23,3000,80,민족통일빌,2019.0,연립다세대,25.07~26.07,신규,,,
2025,11290.0,성북구,11900.0,동선동4가,1.0,대지,295.0,4.0,3.0,20250619,월세,21.13,1000,68,벨라미아 오피스텔,2011.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,187.0,38.0,3.0,20250619,월세,52.56,1000,100,삼성빌라,1993.0,연립다세대,25.08~26.08,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,365.0,4.0,2.0,20250619,월세,34.67,1000,75,서희스타힐스,2013.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,365.0,4.0,4.0,20250619,월세,51.05,1500,105,서희스타힐스,2013.0,오피스텔,25.07~27.07,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,236.0,4.0,14.0,20250619,월세,30.29,1000,65,신설동역대우아이빌,2004.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,345.0,9.0,3.0,20250619,월세,26.72,1000,125,오르트 장안 센트럴,2024.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,364.0,6.0,7.0,20250619,월세,46.61,3000,175,위산일리온시티,2022.0,오피스텔,25.06~26.06,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,371.0,1.0,5.0,20250619,월세,37.17,1000,70,장안삼성쉐르빌,2002.0,오피스텔,25.07~26.07,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,374.0,1.0,9.0,20250619,월세,35.98,500,71,장안현대벤처빌,2004.0,오피스텔,25.07~26.06,신규,,,
